trade_date,market_group,security_code,security_name,change_rate,trade_market_code,security_type_code,detail_link,quote_link
2026-02-11,HS,600292,电投水电,10.0142,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,600292.html",https://quote.eastmoney.com/unify/r/1.600292
2026-02-11,HS,600355,*ST精伦,5.3435,069001001003,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,600355.html",https://quote.eastmoney.com/unify/r/1.600355
2026-02-11,HS,600589,大位科技,10.0437,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,600589.html",https://quote.eastmoney.com/unify/r/1.600589
2026-02-11,HS,600969,郴电国际,-9.9907,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,600969.html",https://quote.eastmoney.com/unify/r/1.600969
2026-02-11,HS,600977,中国电影,-9.5468,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,600977.html",https://quote.eastmoney.com/unify/r/1.600977
2026-02-11,HS,601112,振石股份,5.9096,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,601112.html",https://quote.eastmoney.com/unify/r/1.601112
2026-02-11,HS,601595,上海电影,-9.3348,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,601595.html",https://quote.eastmoney.com/unify/r/1.601595
2026-02-11,HS,601599,浙文影业,-9.9291,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,601599.html",https://quote.eastmoney.com/unify/r/1.601599
2026-02-11,HS,603103,横店影视,-9.9975,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603103.html",https://quote.eastmoney.com/unify/r/1.603103
2026-02-11,HS,603150,万朗磁塑,6.8339,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603150.html",https://quote.eastmoney.com/unify/r/1.603150
2026-02-11,HS,603172,万丰股份,-0.0776,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603172.html",https://quote.eastmoney.com/unify/r/1.603172
2026-02-11,HS,603256,宏和科技,10.0083,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603256.html",https://quote.eastmoney.com/unify/r/1.603256
2026-02-11,HS,603466,风语筑,2.9197,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603466.html",https://quote.eastmoney.com/unify/r/1.603466
2026-02-11,HS,603533,掌阅科技,10.0142,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603533.html",https://quote.eastmoney.com/unify/r/1.603533
2026-02-11,HS,603598,引力传媒,-6.4217,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603598.html",https://quote.eastmoney.com/unify/r/1.603598
2026-02-11,HS,603608,天创时尚,10.0478,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603608.html",https://quote.eastmoney.com/unify/r/1.603608
2026-02-11,HS,603729,龙韵股份,10,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603729.html",https://quote.eastmoney.com/unify/r/1.603729
2026-02-11,HS,603888,新华网,-9.7686,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603888.html",https://quote.eastmoney.com/unify/r/1.603888
2026-02-11,HS,603968,醋化股份,10.0351,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603968.html",https://quote.eastmoney.com/unify/r/1.603968
2026-02-11,HS,603980,吉华集团,9.9622,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,603980.html",https://quote.eastmoney.com/unify/r/1.603980
2026-02-11,HS,605287,德才股份,10.0054,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,605287.html",https://quote.eastmoney.com/unify/r/1.605287
2026-02-11,KCB,688035,德邦科技,19.9922,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,688035.html",https://quote.eastmoney.com/unify/r/1.688035
2026-02-11,SZ,000056,皇庭国际,-9.9585,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,000056.html",https://quote.eastmoney.com/unify/r/0.000056
2026-02-11,SZ,000070,特发信息,9.9876,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,000070.html",https://quote.eastmoney.com/unify/r/0.000070
2026-02-11,SZ,000638,*ST万方,5.2632,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,000638.html",https://quote.eastmoney.com/unify/r/0.000638
2026-02-11,SZ,000657,中钨高新,9.9979,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,000657.html",https://quote.eastmoney.com/unify/r/0.000657
2026-02-11,SZ,000892,欢瑞世纪,10.0334,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,000892.html",https://quote.eastmoney.com/unify/r/0.000892
2026-02-11,SZ,001217,华尔泰,9.9736,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,001217.html",https://quote.eastmoney.com/unify/r/0.001217
2026-02-11,SZ,001267,汇绿生态,10,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,001267.html",https://quote.eastmoney.com/unify/r/0.001267
2026-02-11,SZ,001330,博纳影业,7.4579,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,001330.html",https://quote.eastmoney.com/unify/r/0.001330
2026-02-11,SZ,002181,粤传媒,-9.9017,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002181.html",https://quote.eastmoney.com/unify/r/0.002181
2026-02-11,SZ,002340,格林美,9.9537,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002340.html",https://quote.eastmoney.com/unify/r/0.002340
2026-02-11,SZ,002342,巨力索具,-3.64,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002342.html",https://quote.eastmoney.com/unify/r/0.002342
2026-02-11,SZ,002378,章源钨业,9.9881,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002378.html",https://quote.eastmoney.com/unify/r/0.002378
2026-02-11,SZ,002485,ST雪发,4.9896,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002485.html",https://quote.eastmoney.com/unify/r/0.002485
2026-02-11,SZ,002506,协鑫集成,0,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002506.html",https://quote.eastmoney.com/unify/r/0.002506
2026-02-11,SZ,002723,小崧股份,10.0379,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002723.html",https://quote.eastmoney.com/unify/r/0.002723
2026-02-11,SZ,002739,万达电影,-10.0216,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002739.html",https://quote.eastmoney.com/unify/r/0.002739
2026-02-11,SZ,002830,名雕股份,-10,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002830.html",https://quote.eastmoney.com/unify/r/0.002830
2026-02-11,SZ,002905,金逸影视,-9.9734,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002905.html",https://quote.eastmoney.com/unify/r/0.002905
2026-02-11,SZ,002995,天地在线,-9.4771,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,002995.html",https://quote.eastmoney.com/unify/r/0.002995
2026-02-11,SZ,003018,金富科技,10,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,003018.html",https://quote.eastmoney.com/unify/r/0.003018
2026-02-11,SZ,300065,海兰信,3.0512,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300065.html",https://quote.eastmoney.com/unify/r/0.300065
2026-02-11,SZ,300166,东方国信,8.3398,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300166.html",https://quote.eastmoney.com/unify/r/0.300166
2026-02-11,SZ,300182,捷成股份,4.7337,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300182.html",https://quote.eastmoney.com/unify/r/0.300182
2026-02-11,SZ,300196,长海股份,15.7745,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300196.html",https://quote.eastmoney.com/unify/r/0.300196
2026-02-11,SZ,300344,*ST立方,5.036,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300344.html",https://quote.eastmoney.com/unify/r/0.300344
2026-02-11,SZ,300364,中文在线,-5.9991,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300364.html",https://quote.eastmoney.com/unify/r/0.300364
2026-02-11,SZ,300819,聚杰微纤,20,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300819.html",https://quote.eastmoney.com/unify/r/0.300819
2026-02-11,SZ,300912,凯龙高科,-14.186,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,300912.html",https://quote.eastmoney.com/unify/r/0.300912
2026-02-11,SZ,301025,读客文化,10.1439,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,301025.html",https://quote.eastmoney.com/unify/r/0.301025
2026-02-11,SZ,301231,荣信文化,-1.1442,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,301231.html",https://quote.eastmoney.com/unify/r/0.301231
2026-02-11,SZ,301526,国际复材,20.0407,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,301526.html",https://quote.eastmoney.com/unify/r/0.301526
2026-02-11,BJ,920021,流金科技,-5.6615,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,920021.html",https://quote.eastmoney.com/unify/r/0.920021
2026-02-11,BJ,920088,科力股份,0.3267,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,920088.html",https://quote.eastmoney.com/unify/r/0.920088
2026-02-11,BJ,920180,爱得科技,-5.7466,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-11,920180.html",https://quote.eastmoney.com/unify/r/0.920180
2026-02-10,HS,600381,*ST春天,5.0955,069001001003,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600381.html",https://quote.eastmoney.com/unify/r/1.600381
2026-02-10,HS,600589,大位科技,9.9904,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600589.html",https://quote.eastmoney.com/unify/r/1.600589
2026-02-10,HS,600715,文投控股,10.1266,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600715.html",https://quote.eastmoney.com/unify/r/1.600715
2026-02-10,HS,600814,杭州解百,-9.9907,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600814.html",https://quote.eastmoney.com/unify/r/1.600814
2026-02-10,HS,600977,中国电影,10.0265,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600977.html",https://quote.eastmoney.com/unify/r/1.600977
2026-02-10,HS,600986,浙文互联,1.3034,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,600986.html",https://quote.eastmoney.com/unify/r/1.600986
2026-02-10,HS,601595,上海电影,9.9908,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,601595.html",https://quote.eastmoney.com/unify/r/1.601595
2026-02-10,HS,601869,长飞光纤,10.0026,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,601869.html",https://quote.eastmoney.com/unify/r/1.601869
2026-02-10,HS,601969,海南矿业,-4.203,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,601969.html",https://quote.eastmoney.com/unify/r/1.601969
2026-02-10,HS,603052,可川科技,-7.5288,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603052.html",https://quote.eastmoney.com/unify/r/1.603052
2026-02-10,HS,603103,横店影视,9.9891,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603103.html",https://quote.eastmoney.com/unify/r/1.603103
2026-02-10,HS,603172,万丰股份,-2.7914,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603172.html",https://quote.eastmoney.com/unify/r/1.603172
2026-02-10,HS,603284,林平发展,55.5702,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603284.html",https://quote.eastmoney.com/unify/r/1.603284
2026-02-10,HS,603301,振德医疗,10.0012,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603301.html",https://quote.eastmoney.com/unify/r/1.603301
2026-02-10,HS,603466,风语筑,10.0402,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603466.html",https://quote.eastmoney.com/unify/r/1.603466
2026-02-10,HS,603598,引力传媒,10.0176,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603598.html",https://quote.eastmoney.com/unify/r/1.603598
2026-02-10,HS,603616,韩建河山,-8.3333,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603616.html",https://quote.eastmoney.com/unify/r/1.603616
2026-02-10,HS,603618,杭电股份,-2.9178,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603618.html",https://quote.eastmoney.com/unify/r/1.603618
2026-02-10,HS,603626,科森科技,2.2889,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603626.html",https://quote.eastmoney.com/unify/r/1.603626
2026-02-10,HS,603778,国晟科技,-9.2926,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603778.html",https://quote.eastmoney.com/unify/r/1.603778
2026-02-10,HS,603813,*ST原尚,-1.1807,069001001003,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603813.html",https://quote.eastmoney.com/unify/r/1.603813
2026-02-10,HS,603968,醋化股份,10.0386,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603968.html",https://quote.eastmoney.com/unify/r/1.603968
2026-02-10,HS,603999,读者传媒,10.0496,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,603999.html",https://quote.eastmoney.com/unify/r/1.603999
2026-02-10,HS,605060,联德股份,10.0095,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,605060.html",https://quote.eastmoney.com/unify/r/1.605060
2026-02-10,HS,605599,菜百股份,-9.9927,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,605599.html",https://quote.eastmoney.com/unify/r/1.605599
2026-02-10,SZ,000525,红太阳,-4.6131,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,000525.html",https://quote.eastmoney.com/unify/r/0.000525
2026-02-10,SZ,000559,万向钱潮,10.0282,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,000559.html",https://quote.eastmoney.com/unify/r/0.000559
2026-02-10,SZ,000681,视觉中国,9.9928,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,000681.html",https://quote.eastmoney.com/unify/r/0.000681
2026-02-10,SZ,000995,皇台酒业,-9.4149,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,000995.html",https://quote.eastmoney.com/unify/r/0.000995
2026-02-10,SZ,001220,世盟股份,-2.3381,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,001220.html",https://quote.eastmoney.com/unify/r/0.001220
2026-02-10,SZ,001330,博纳影业,9.9647,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,001330.html",https://quote.eastmoney.com/unify/r/0.001330
2026-02-10,SZ,001368,通达创智,-9.9904,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,001368.html",https://quote.eastmoney.com/unify/r/0.001368
2026-02-10,SZ,002099,海翔药业,1.4528,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002099.html",https://quote.eastmoney.com/unify/r/0.002099
2026-02-10,SZ,002149,西部材料,-9.8208,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002149.html",https://quote.eastmoney.com/unify/r/0.002149
2026-02-10,SZ,002292,奥飞娱乐,10.0101,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002292.html",https://quote.eastmoney.com/unify/r/0.002292
2026-02-10,SZ,002323,雅博股份,10.2041,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002323.html",https://quote.eastmoney.com/unify/r/0.002323
2026-02-10,SZ,002342,巨力索具,-1.001,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002342.html",https://quote.eastmoney.com/unify/r/0.002342
2026-02-10,SZ,002440,闰土股份,5.85,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002440.html",https://quote.eastmoney.com/unify/r/0.002440
2026-02-10,SZ,002455,百川股份,10.0408,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002455.html",https://quote.eastmoney.com/unify/r/0.002455
2026-02-10,SZ,002506,协鑫集成,4.3651,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002506.html",https://quote.eastmoney.com/unify/r/0.002506
2026-02-10,SZ,002565,顺灏股份,-9.5628,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002565.html",https://quote.eastmoney.com/unify/r/0.002565
2026-02-10,SZ,002739,万达电影,9.9921,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002739.html",https://quote.eastmoney.com/unify/r/0.002739
2026-02-10,SZ,002830,名雕股份,-8.6595,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002830.html",https://quote.eastmoney.com/unify/r/0.002830
2026-02-10,SZ,002842,翔鹭钨业,5.3974,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002842.html",https://quote.eastmoney.com/unify/r/0.002842
2026-02-10,SZ,002969,嘉美包装,10.0181,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002969.html",https://quote.eastmoney.com/unify/r/0.002969
2026-02-10,SZ,002995,天地在线,-10,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,002995.html",https://quote.eastmoney.com/unify/r/0.002995
2026-02-10,SZ,200056,皇庭B,7.2464,069001002001,058001002,"https://data.eastmoney.com/stock/lhb,2026-02-10,200056.html",https://quote.eastmoney.com/unify/r/0.200056
2026-02-10,SZ,300182,捷成股份,20.0284,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300182.html",https://quote.eastmoney.com/unify/r/0.300182
2026-02-10,SZ,300251,光线传媒,20,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300251.html",https://quote.eastmoney.com/unify/r/0.300251
2026-02-10,SZ,300364,中文在线,20.0113,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300364.html",https://quote.eastmoney.com/unify/r/0.300364
2026-02-10,SZ,300528,幸福蓝海,20,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300528.html",https://quote.eastmoney.com/unify/r/0.300528
2026-02-10,SZ,300749,顶固集创,20.0187,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300749.html",https://quote.eastmoney.com/unify/r/0.300749
2026-02-10,SZ,300804,广康生化,3.4962,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300804.html",https://quote.eastmoney.com/unify/r/0.300804
2026-02-10,SZ,300912,凯龙高科,4.4704,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,300912.html",https://quote.eastmoney.com/unify/r/0.300912
2026-02-10,SZ,301085,亚康股份,20,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,301085.html",https://quote.eastmoney.com/unify/r/0.301085
2026-02-10,SZ,301231,荣信文化,20.0047,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,301231.html",https://quote.eastmoney.com/unify/r/0.301231
2026-02-10,SZ,301262,海看股份,8.8821,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,301262.html",https://quote.eastmoney.com/unify/r/0.301262
2026-02-10,SZ,301636,泽润新能,-3.0404,069001002002,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,301636.html",https://quote.eastmoney.com/unify/r/0.301636
2026-02-10,BJ,920021,流金科技,16.8224,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,920021.html",https://quote.eastmoney.com/unify/r/0.920021
2026-02-10,BJ,920088,科力股份,-2.1943,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,920088.html",https://quote.eastmoney.com/unify/r/0.920088
2026-02-10,BJ,920167,同享科技,-6.3565,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,920167.html",https://quote.eastmoney.com/unify/r/0.920167
2026-02-10,BJ,920299,灿能电力,6.11,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,920299.html",https://quote.eastmoney.com/unify/r/0.920299
2026-02-10,BJ,920414,欧普泰,-1.0734,069001017,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-10,920414.html",https://quote.eastmoney.com/unify/r/0.920414
2026-02-10,KZZ,113646,永吉转债,19.2267,069001001,060,"https://data.eastmoney.com/stock/lhb,2026-02-10,113646.html",https://quote.eastmoney.com/unify/r/1.113646
2026-02-10,KZZ,127075,百川转2,6.6074,069001002,060,"https://data.eastmoney.com/stock/lhb,2026-02-10,127075.html",https://quote.eastmoney.com/unify/r/0.127075
2026-02-09,HS,600477,杭萧钢构,10.1064,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600477.html",https://quote.eastmoney.com/unify/r/1.600477
2026-02-09,HS,600538,国发股份,-10.0543,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600538.html",https://quote.eastmoney.com/unify/r/1.600538
2026-02-09,HS,600683,京投发展,10.0826,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600683.html",https://quote.eastmoney.com/unify/r/1.600683
2026-02-09,HS,600751,海航科技,10.101,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600751.html",https://quote.eastmoney.com/unify/r/1.600751
2026-02-09,HS,600969,郴电国际,-9.9917,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600969.html",https://quote.eastmoney.com/unify/r/1.600969
2026-02-09,HS,600986,浙文互联,-1.3571,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,600986.html",https://quote.eastmoney.com/unify/r/1.600986
2026-02-09,HS,601515,衢州东峰,10.1205,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,601515.html",https://quote.eastmoney.com/unify/r/1.601515
2026-02-09,HS,603103,横店影视,10,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603103.html",https://quote.eastmoney.com/unify/r/1.603103
2026-02-09,HS,603172,万丰股份,6.6801,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603172.html",https://quote.eastmoney.com/unify/r/1.603172
2026-02-09,HS,603232,格尔软件,4.099,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603232.html",https://quote.eastmoney.com/unify/r/1.603232
2026-02-09,HS,603466,风语筑,10.0552,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603466.html",https://quote.eastmoney.com/unify/r/1.603466
2026-02-09,HS,603616,韩建河山,10.0121,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603616.html",https://quote.eastmoney.com/unify/r/1.603616
2026-02-09,HS,603618,杭电股份,9.9927,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603618.html",https://quote.eastmoney.com/unify/r/1.603618
2026-02-09,HS,603629,利通电子,9.9978,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603629.html",https://quote.eastmoney.com/unify/r/1.603629
2026-02-09,HS,603755,日辰股份,-7.8073,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603755.html",https://quote.eastmoney.com/unify/r/1.603755
2026-02-09,HS,603778,国晟科技,3.2817,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603778.html",https://quote.eastmoney.com/unify/r/1.603778
2026-02-09,HS,603980,吉华集团,10.0763,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,603980.html",https://quote.eastmoney.com/unify/r/1.603980
2026-02-09,HS,605016,百龙创园,-5.8209,069001001001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,605016.html",https://quote.eastmoney.com/unify/r/1.605016
2026-02-09,KCB,688025,杰普特,20.0011,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,688025.html",https://quote.eastmoney.com/unify/r/1.688025
2026-02-09,KCB,688167,炬光科技,17.6382,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,688167.html",https://quote.eastmoney.com/unify/r/1.688167
2026-02-09,KCB,688435,英方软件,20,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,688435.html",https://quote.eastmoney.com/unify/r/1.688435
2026-02-09,KCB,688503,聚和材料,19.9973,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,688503.html",https://quote.eastmoney.com/unify/r/1.688503
2026-02-09,KCB,688530,欧莱新材,-3.4244,069001001006,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,688530.html",https://quote.eastmoney.com/unify/r/1.688530
2026-02-09,SZ,000004,*ST国华,-5.0154,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,000004.html",https://quote.eastmoney.com/unify/r/0.000004
2026-02-09,SZ,000609,ST中迪,4.9818,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,000609.html",https://quote.eastmoney.com/unify/r/0.000609
2026-02-09,SZ,000711,ST京蓝,5.1661,069001002005,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,000711.html",https://quote.eastmoney.com/unify/r/0.000711
2026-02-09,SZ,002015,协鑫能科,10.0332,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002015.html",https://quote.eastmoney.com/unify/r/0.002015
2026-02-09,SZ,002054,德美化工,10.0498,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002054.html",https://quote.eastmoney.com/unify/r/0.002054
2026-02-09,SZ,002072,凯瑞德,-7.5,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002072.html",https://quote.eastmoney.com/unify/r/0.002072
2026-02-09,SZ,002112,三变科技,-0.4329,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002112.html",https://quote.eastmoney.com/unify/r/0.002112
2026-02-09,SZ,002129,TCL中环,9.9812,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002129.html",https://quote.eastmoney.com/unify/r/0.002129
2026-02-09,SZ,002165,红宝丽,3.3435,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002165.html",https://quote.eastmoney.com/unify/r/0.002165
2026-02-09,SZ,002218,拓日新能,9.9448,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002218.html",https://quote.eastmoney.com/unify/r/0.002218
2026-02-09,SZ,002259,升达林业,-9.9842,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002259.html",https://quote.eastmoney.com/unify/r/0.002259
2026-02-09,SZ,002342,巨力索具,-1.9627,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002342.html",https://quote.eastmoney.com/unify/r/0.002342
2026-02-09,SZ,002361,神剑股份,-1.9685,069001002001,058001001,"https://data.eastmoney.com/stock/lhb,2026-02-09,002361.html",https://quote.eastmoney.com/unify/r/0.002361
